Tipo: ENVIO | Node: RSU_100000 | MsgID: 5992 | Tempo: 21608.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 6293 | Tempo: 21608.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 7546 | Tempo: 21609.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 7857 | Tempo: 21609.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 9337 | Tempo: 21610.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 9697 | Tempo: 21610.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 11554 | Tempo: 21611.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 11931 | Tempo: 21611.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 13766 | Tempo: 21612.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 14127 | Tempo: 21612.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 16018 | Tempo: 21613.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 16395 | Tempo: 21613.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 18414 | Tempo: 21614.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 18831 | Tempo: 21614.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 21157 | Tempo: 21615.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 21572 | Tempo: 21615.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 23994 | Tempo: 21616.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 24525 | Tempo: 21616.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 27865 | Tempo: 21617.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 28595 | Tempo: 21617.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 32463 | Tempo: 21618.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 33247 | Tempo: 21618.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 37377 | Tempo: 21619.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 38239 | Tempo: 21619.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 42935 | Tempo: 21620.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 43858 | Tempo: 21620.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 48770 | Tempo: 21621.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 49744 | Tempo: 21621.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 54748 | Tempo: 21622.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 55607 | Tempo: 21622.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 60915 | Tempo: 21623.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 61965 | Tempo: 21623.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 67511 | Tempo: 21624.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 68562 | Tempo: 21624.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 74145 | Tempo: 21625.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 75059 | Tempo: 21625.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 80693 | Tempo: 21626.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 81789 | Tempo: 21626.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 87330 | Tempo: 21627.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 88380 | Tempo: 21627.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 93926 | Tempo: 21628.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 94976 | Tempo: 21628.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 100571 | Tempo: 21629.1
Tipo: RECEBIMENTO | Node: 21 | MsgID: 101486 | Tempo: 21629.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 107789 | Tempo: 21630.1
Tipo: RECEBIMENTO | Node: 21 | MsgID: 108805 | Tempo: 21630.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 115828 | Tempo: 21631.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 117088 | Tempo: 21631.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 124266 | Tempo: 21632.1
Tipo: RECEBIMENTO | Node: 21 | MsgID: 125340 | Tempo: 21632.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 133021 | Tempo: 21633.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 134406 | Tempo: 21633.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 141749 | Tempo: 21634.1
Tipo: RECEBIMENTO | Node: 6 | MsgID: 142986 | Tempo: 21634.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 150812 | Tempo: 21635.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 152291 | Tempo: 21635.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 160710 | Tempo: 21636.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 162227 | Tempo: 21636.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 170983 | Tempo: 21637.1
Tipo: RECEBIMENTO | Node: 13 | MsgID: 172578 | Tempo: 21637.2
Tipo: ENVIO | Node: RSU_100000 | MsgID: 182050 | Tempo: 21638.1
