FIT: {'loss': [2.9926679134368896], 'accuracy': [0.2388797402381897]}
EVALUATE: {'loss': [2.7031197547912598], 'accuracy': [0.3492957651615143]}
FIT: {'loss': [2.7669341564178467], 'accuracy': [0.2998352646827698]}
EVALUATE: {'loss': [2.1788926124572754], 'accuracy': [0.5154929757118225]}
FIT: {'loss': [2.4900217056274414], 'accuracy': [0.3673805594444275]}
EVALUATE: {'loss': [2.3977737426757812], 'accuracy': [0.3549295663833618]}
FIT: {'loss': [2.624856948852539], 'accuracy': [0.33772653341293335]}
EVALUATE: {'loss': [2.2713170051574707], 'accuracy': [0.405633807182312]}
FIT: {'loss': [2.6196699142456055], 'accuracy': [0.3064250349998474]}
EVALUATE: {'loss': [2.3548367023468018], 'accuracy': [0.40281689167022705]}
FIT: {'loss': [2.4736320972442627], 'accuracy': [0.3459637463092804]}
EVALUATE: {'loss': [2.1764886379241943], 'accuracy': [0.4394366145133972]}
FIT: {'loss': [2.341426134109497], 'accuracy': [0.3937397003173828]}
EVALUATE: {'loss': [2.151693105697632], 'accuracy': [0.4816901385784149]}
FIT: {'loss': [2.5101351737976074], 'accuracy': [0.3739703595638275]}
EVALUATE: {'loss': [2.124971389770508], 'accuracy': [0.4760563373565674]}
