FIT: {'loss': [2.7363998889923096], 'accuracy': [0.30913013219833374]}
EVALUATE: {'loss': [2.3524820804595947], 'accuracy': [0.45077720284461975]}
FIT: {'loss': [2.3074605464935303], 'accuracy': [0.40115025639533997]}
EVALUATE: {'loss': [1.6794148683547974], 'accuracy': [0.5647668242454529]}
FIT: {'loss': [2.2706072330474854], 'accuracy': [0.40977713465690613]}
EVALUATE: {'loss': [1.7055178880691528], 'accuracy': [0.5440414547920227]}
FIT: {'loss': [2.3580663204193115], 'accuracy': [0.40115025639533997]}
EVALUATE: {'loss': [1.9800505638122559], 'accuracy': [0.48704662919044495]}
FIT: {'loss': [2.194517135620117], 'accuracy': [0.4255931079387665]}
EVALUATE: {'loss': [1.6701910495758057], 'accuracy': [0.5803108811378479]}
FIT: {'loss': [2.1173055171966553], 'accuracy': [0.4248741865158081]}
EVALUATE: {'loss': [1.3255633115768433], 'accuracy': [0.6632124185562134]}
