FIT: {'loss': [2.9768145084381104], 'accuracy': [0.20579710602760315]}
EVALUATE: {'loss': [2.7943952083587646], 'accuracy': [0.35227271914482117]}
FIT: {'loss': [2.7259557247161865], 'accuracy': [0.3275362253189087]}
EVALUATE: {'loss': [2.6220109462738037], 'accuracy': [0.34090909361839294]}
FIT: {'loss': [2.6802926063537598], 'accuracy': [0.313043475151062]}
EVALUATE: {'loss': [2.3054938316345215], 'accuracy': [0.4431818127632141]}
FIT: {'loss': [2.7199032306671143], 'accuracy': [0.313043475151062]}
EVALUATE: {'loss': [2.0807933807373047], 'accuracy': [0.5227272510528564]}
FIT: {'loss': [2.859353542327881], 'accuracy': [0.24347825348377228]}
EVALUATE: {'loss': [2.7174482345581055], 'accuracy': [0.3863636255264282]}
FIT: {'loss': [2.488741874694824], 'accuracy': [0.35652172565460205]}
EVALUATE: {'loss': [2.0713489055633545], 'accuracy': [0.5113636255264282]}
