FIT: {'loss': [3.05759859085083], 'accuracy': [0.2097902148962021]}
EVALUATE: {'loss': [2.83815598487854], 'accuracy': [0.3573407232761383]}
FIT: {'loss': [2.849614381790161], 'accuracy': [0.27097901701927185]}
EVALUATE: {'loss': [2.367509126663208], 'accuracy': [0.4819944500923157]}
FIT: {'loss': [2.8633406162261963], 'accuracy': [0.2779720425605774]}
EVALUATE: {'loss': [2.3927290439605713], 'accuracy': [0.48753461241722107]}
FIT: {'loss': [2.7071125507354736], 'accuracy': [0.3304195702075958]}
EVALUATE: {'loss': [2.3626818656921387], 'accuracy': [0.4487534761428833]}
FIT: {'loss': [2.331284761428833], 'accuracy': [0.42657342553138733]}
EVALUATE: {'loss': [2.189570665359497], 'accuracy': [0.4626038670539856]}
FIT: {'loss': [2.4630868434906006], 'accuracy': [0.37937062978744507]}
EVALUATE: {'loss': [2.0834696292877197], 'accuracy': [0.509695291519165]}
