FIT: {'loss': [3.041922092437744], 'accuracy': [0.23026315867900848]}
EVALUATE: {'loss': [2.5232901573181152], 'accuracy': [0.40816327929496765]}
FIT: {'loss': [2.8634471893310547], 'accuracy': [0.2878289520740509]}
EVALUATE: {'loss': [2.6579599380493164], 'accuracy': [0.3877550959587097]}
FIT: {'loss': [2.7729332447052], 'accuracy': [0.28947368264198303]}
EVALUATE: {'loss': [2.3453328609466553], 'accuracy': [0.3877550959587097]}
FIT: {'loss': [2.6580114364624023], 'accuracy': [0.3256579041481018]}
EVALUATE: {'loss': [2.1437501907348633], 'accuracy': [0.5306122303009033]}
FIT: {'loss': [2.4656455516815186], 'accuracy': [0.35361841320991516]}
EVALUATE: {'loss': [2.2227654457092285], 'accuracy': [0.4897959232330322]}
FIT: {'loss': [2.522737503051758], 'accuracy': [0.37664473056793213]}
EVALUATE: {'loss': [1.934283971786499], 'accuracy': [0.4897959232330322]}
