FIT: {'loss': [3.0677075386047363], 'accuracy': [0.23557692766189575]}
EVALUATE: {'loss': [2.858785629272461], 'accuracy': [0.25]}
FIT: {'loss': [2.7517356872558594], 'accuracy': [0.32211539149284363]}
EVALUATE: {'loss': [2.605130434036255], 'accuracy': [0.3541666567325592]}
FIT: {'loss': [2.9435513019561768], 'accuracy': [0.23557692766189575]}
EVALUATE: {'loss': [2.7577667236328125], 'accuracy': [0.25]}
FIT: {'loss': [2.842594623565674], 'accuracy': [0.24038460850715637]}
EVALUATE: {'loss': [3.0794150829315186], 'accuracy': [0.25]}
FIT: {'loss': [2.7456960678100586], 'accuracy': [0.3461538553237915]}
EVALUATE: {'loss': [2.367816209793091], 'accuracy': [0.4166666567325592]}
FIT: {'loss': [2.5093770027160645], 'accuracy': [0.36057692766189575]}
EVALUATE: {'loss': [2.187483787536621], 'accuracy': [0.3958333432674408]}
