FIT: {'loss': [1.003042221069336], 'accuracy': [0.7177366614341736]}
EVALUATE: {'loss': [0.17732422053813934], 'accuracy': [0.9586840271949768]}
FIT: {'loss': [0.2898211181163788], 'accuracy': [0.9119361639022827]}
EVALUATE: {'loss': [0.06901362538337708], 'accuracy': [0.9791719913482666]}
FIT: {'loss': [0.2511976957321167], 'accuracy': [0.9222108721733093]}
EVALUATE: {'loss': [0.06257160753011703], 'accuracy': [0.9835926294326782]}
FIT: {'loss': [0.22179767489433289], 'accuracy': [0.9338337182998657]}
EVALUATE: {'loss': [0.0623139850795269], 'accuracy': [0.9862279891967773]}
FIT: {'loss': [0.2282131165266037], 'accuracy': [0.9323034286499023]}
EVALUATE: {'loss': [0.04891987890005112], 'accuracy': [0.9880982637405396]}
FIT: {'loss': [0.17262402176856995], 'accuracy': [0.9482256174087524]}
EVALUATE: {'loss': [0.04414038360118866], 'accuracy': [0.9887783527374268]}
FIT: {'loss': [0.15216952562332153], 'accuracy': [0.9550389647483826]}
EVALUATE: {'loss': [0.03081762231886387], 'accuracy': [0.9917538166046143]}
FIT: {'loss': [0.17195843160152435], 'accuracy': [0.9483713507652283]}
EVALUATE: {'loss': [0.053384047001600266], 'accuracy': [0.987758219242096]}
