FIT: {'loss': [0.994458019733429], 'accuracy': [0.7193397879600525]}
EVALUATE: {'loss': [0.15721550583839417], 'accuracy': [0.9633597135543823]}
FIT: {'loss': [0.28057223558425903], 'accuracy': [0.9143409132957458]}
EVALUATE: {'loss': [0.07347068190574646], 'accuracy': [0.9807022213935852]}
FIT: {'loss': [0.2562068998813629], 'accuracy': [0.9207534790039062]}
EVALUATE: {'loss': [0.05576305463910103], 'accuracy': [0.9858879446983337]}
FIT: {'loss': [0.2274034470319748], 'accuracy': [0.9322670102119446]}
EVALUATE: {'loss': [0.0461626797914505], 'accuracy': [0.9880132675170898]}
FIT: {'loss': [0.23408657312393188], 'accuracy': [0.9283684492111206]}
EVALUATE: {'loss': [0.049877941608428955], 'accuracy': [0.986568033695221]}
FIT: {'loss': [0.1809019297361374], 'accuracy': [0.9485170841217041]}
EVALUATE: {'loss': [0.03211810439825058], 'accuracy': [0.991838812828064]}
FIT: {'loss': [0.1544569879770279], 'accuracy': [0.9527435898780823]}
EVALUATE: {'loss': [0.030632443726062775], 'accuracy': [0.9916688203811646]}
