FIT: {'loss': [2.965177059173584], 'accuracy': [0.25999999046325684]}
EVALUATE: {'loss': [2.657175302505493], 'accuracy': [0.33695653080940247]}
FIT: {'loss': [2.582043170928955], 'accuracy': [0.3499999940395355]}
EVALUATE: {'loss': [2.27970814704895], 'accuracy': [0.489130437374115]}
FIT: {'loss': [2.5395407676696777], 'accuracy': [0.35285714268684387]}
EVALUATE: {'loss': [2.2259366512298584], 'accuracy': [0.41304346919059753]}
FIT: {'loss': [2.4049570560455322], 'accuracy': [0.39142856001853943]}
EVALUATE: {'loss': [2.4050185680389404], 'accuracy': [0.41304346919059753]}
FIT: {'loss': [2.55734920501709], 'accuracy': [0.35428571701049805]}
EVALUATE: {'loss': [2.1105780601501465], 'accuracy': [0.5]}
FIT: {'loss': [2.439333915710449], 'accuracy': [0.3757142722606659]}
EVALUATE: {'loss': [2.161607265472412], 'accuracy': [0.4728260934352875]}
FIT: {'loss': [2.3725719451904297], 'accuracy': [0.39714285731315613]}
EVALUATE: {'loss': [1.7684752941131592], 'accuracy': [0.554347813129425]}
