FIT: {'loss': [2.950934410095215], 'accuracy': [0.27734375]}
EVALUATE: {'loss': [2.871394395828247], 'accuracy': [0.30000001192092896]}
FIT: {'loss': [2.5220980644226074], 'accuracy': [0.328125]}
EVALUATE: {'loss': [2.31846022605896], 'accuracy': [0.41333332657814026]}
FIT: {'loss': [2.446138858795166], 'accuracy': [0.3984375]}
EVALUATE: {'loss': [2.1135094165802], 'accuracy': [0.5266666412353516]}
FIT: {'loss': [2.3991456031799316], 'accuracy': [0.375]}
EVALUATE: {'loss': [2.0082855224609375], 'accuracy': [0.47999998927116394]}
FIT: {'loss': [2.323274612426758], 'accuracy': [0.39453125]}
EVALUATE: {'loss': [2.2335712909698486], 'accuracy': [0.41999998688697815]}
FIT: {'loss': [2.30538010597229], 'accuracy': [0.41796875]}
EVALUATE: {'loss': [2.0475165843963623], 'accuracy': [0.47333332896232605]}
FIT: {'loss': [2.404453754425049], 'accuracy': [0.421875]}
EVALUATE: {'loss': [2.039611577987671], 'accuracy': [0.46000000834465027]}
