FIT: {'loss': [2.773730993270874], 'accuracy': [0.2845894396305084]}
EVALUATE: {'loss': [2.2111380100250244], 'accuracy': [0.48915186524391174]}
FIT: {'loss': [2.3043367862701416], 'accuracy': [0.3998875021934509]}
EVALUATE: {'loss': [1.7881711721420288], 'accuracy': [0.5641025900840759]}
FIT: {'loss': [2.295945167541504], 'accuracy': [0.41057369112968445]}
EVALUATE: {'loss': [1.6155070066452026], 'accuracy': [0.5246548056602478]}
FIT: {'loss': [2.3407816886901855], 'accuracy': [0.4015747904777527]}
EVALUATE: {'loss': [1.8256144523620605], 'accuracy': [0.5345167517662048]}
FIT: {'loss': [2.1832878589630127], 'accuracy': [0.4240719974040985]}
EVALUATE: {'loss': [1.4409241676330566], 'accuracy': [0.6114398241043091]}
FIT: {'loss': [2.1202213764190674], 'accuracy': [0.4415073096752167]}
EVALUATE: {'loss': [1.5829060077667236], 'accuracy': [0.5759368538856506]}
