FIT: {'loss': [3.1971611976623535], 'accuracy': [0.23699422180652618]}
EVALUATE: {'loss': [2.827925682067871], 'accuracy': [0.31481480598449707]}
FIT: {'loss': [2.3603906631469727], 'accuracy': [0.43063583970069885]}
EVALUATE: {'loss': [2.040053129196167], 'accuracy': [0.5370370149612427]}
FIT: {'loss': [2.2120261192321777], 'accuracy': [0.43063583970069885]}
EVALUATE: {'loss': [2.1645803451538086], 'accuracy': [0.40740740299224854]}
FIT: {'loss': [1.944371223449707], 'accuracy': [0.4624277353286743]}
EVALUATE: {'loss': [1.764035940170288], 'accuracy': [0.5370370149612427]}
FIT: {'loss': [2.0151984691619873], 'accuracy': [0.47398844361305237]}
EVALUATE: {'loss': [1.5857549905776978], 'accuracy': [0.5555555820465088]}
FIT: {'loss': [1.9971342086791992], 'accuracy': [0.4364161789417267]}
EVALUATE: {'loss': [1.6703550815582275], 'accuracy': [0.5925925970077515]}
FIT: {'loss': [1.9418177604675293], 'accuracy': [0.47398844361305237]}
EVALUATE: {'loss': [1.3635454177856445], 'accuracy': [0.6296296119689941]}
