FIT: {'loss': [2.9910531044006348], 'accuracy': [0.26688632369041443]}
EVALUATE: {'loss': [2.5618507862091064], 'accuracy': [0.37318840622901917]}
FIT: {'loss': [2.327841281890869], 'accuracy': [0.42339372634887695]}
EVALUATE: {'loss': [1.9683160781860352], 'accuracy': [0.49275362491607666]}
FIT: {'loss': [2.114657402038574], 'accuracy': [0.44728171825408936]}
EVALUATE: {'loss': [1.7115837335586548], 'accuracy': [0.5688405632972717]}
FIT: {'loss': [1.972326397895813], 'accuracy': [0.4588138461112976]}
EVALUATE: {'loss': [1.6892902851104736], 'accuracy': [0.5978260636329651]}
FIT: {'loss': [2.028592109680176], 'accuracy': [0.4514003396034241]}
EVALUATE: {'loss': [1.5079677104949951], 'accuracy': [0.5797101259231567]}
FIT: {'loss': [1.9264642000198364], 'accuracy': [0.4769357442855835]}
EVALUATE: {'loss': [1.7204256057739258], 'accuracy': [0.5615941882133484]}
FIT: {'loss': [1.8800036907196045], 'accuracy': [0.5024711489677429]}
EVALUATE: {'loss': [1.3228460550308228], 'accuracy': [0.6666666865348816]}
