FIT: {'loss': [3.161458969116211], 'accuracy': [0.2142857164144516]}
EVALUATE: {'loss': [3.065157890319824], 'accuracy': [0.17499999701976776]}
FIT: {'loss': [3.00212025642395], 'accuracy': [0.29831933975219727]}
EVALUATE: {'loss': [2.9304251670837402], 'accuracy': [0.30000001192092896]}
FIT: {'loss': [2.9045729637145996], 'accuracy': [0.2857142984867096]}
EVALUATE: {'loss': [2.382413625717163], 'accuracy': [0.4300000071525574]}
FIT: {'loss': [2.805295467376709], 'accuracy': [0.29831933975219727]}
EVALUATE: {'loss': [2.4215850830078125], 'accuracy': [0.42500001192092896]}
FIT: {'loss': [2.3378782272338867], 'accuracy': [0.38235294818878174]}
EVALUATE: {'loss': [2.32650089263916], 'accuracy': [0.42500001192092896]}
FIT: {'loss': [2.2407681941986084], 'accuracy': [0.43697479367256165]}
EVALUATE: {'loss': [2.0594482421875], 'accuracy': [0.4449999928474426]}
