FIT: {'loss': [1.0008243322372437], 'accuracy': [0.7184653282165527]}
EVALUATE: {'loss': [0.14861488342285156], 'accuracy': [0.9632746577262878]}
FIT: {'loss': [0.27843019366264343], 'accuracy': [0.9160533547401428]}
EVALUATE: {'loss': [0.06728522479534149], 'accuracy': [0.9831675887107849]}
FIT: {'loss': [0.27392539381980896], 'accuracy': [0.9192231893539429]}
EVALUATE: {'loss': [0.06902804225683212], 'accuracy': [0.9818923473358154]}
FIT: {'loss': [0.16533824801445007], 'accuracy': [0.9500837922096252]}
EVALUATE: {'loss': [0.03874564543366432], 'accuracy': [0.9914987683296204]}
FIT: {'loss': [0.1502276211977005], 'accuracy': [0.954966127872467]}
EVALUATE: {'loss': [0.03306537866592407], 'accuracy': [0.990648627281189]}
FIT: {'loss': [0.1121283620595932], 'accuracy': [0.9670625925064087]}
EVALUATE: {'loss': [0.0284905843436718], 'accuracy': [0.9931989908218384]}
