FIT: {'loss': [0.9830032587051392], 'accuracy': [0.722801148891449]}
EVALUATE: {'loss': [0.17307691276073456], 'accuracy': [0.9589390754699707]}
FIT: {'loss': [0.28283846378326416], 'accuracy': [0.9124826788902283]}
EVALUATE: {'loss': [0.06608287990093231], 'accuracy': [0.9814673066139221]}
FIT: {'loss': [0.27141764760017395], 'accuracy': [0.9165634512901306]}
EVALUATE: {'loss': [0.060947149991989136], 'accuracy': [0.9850378036499023]}
FIT: {'loss': [0.16428306698799133], 'accuracy': [0.9510310888290405]}
EVALUATE: {'loss': [0.04678015038371086], 'accuracy': [0.9888634085655212]}
FIT: {'loss': [0.15440043807029724], 'accuracy': [0.9530350565910339]}
EVALUATE: {'loss': [0.032251372933387756], 'accuracy': [0.9919238090515137]}
FIT: {'loss': [0.11555889993906021], 'accuracy': [0.9656416177749634]}
EVALUATE: {'loss': [0.038214944303035736], 'accuracy': [0.9909886717796326]}
