FIT: {'loss': [3.00895094871521], 'accuracy': [0.23159144818782806]}
EVALUATE: {'loss': [2.6818652153015137], 'accuracy': [0.35406699776649475]}
FIT: {'loss': [2.741847276687622], 'accuracy': [0.3254156708717346]}
EVALUATE: {'loss': [2.3251209259033203], 'accuracy': [0.42105263471603394]}
FIT: {'loss': [2.579221487045288], 'accuracy': [0.3574821949005127]}
EVALUATE: {'loss': [2.21802020072937], 'accuracy': [0.4784688949584961]}
FIT: {'loss': [2.3851351737976074], 'accuracy': [0.39904987812042236]}
EVALUATE: {'loss': [1.8606534004211426], 'accuracy': [0.5837320685386658]}
FIT: {'loss': [2.178934097290039], 'accuracy': [0.4251781404018402]}
EVALUATE: {'loss': [1.9835304021835327], 'accuracy': [0.4736842215061188]}
FIT: {'loss': [2.1870534420013428], 'accuracy': [0.4204275608062744]}
EVALUATE: {'loss': [1.665295124053955], 'accuracy': [0.4880382716655731]}
