FIT: {'loss': [3.1488192081451416], 'accuracy': [0.21529744565486908]}
EVALUATE: {'loss': [2.897732973098755], 'accuracy': [0.24731183052062988]}
FIT: {'loss': [2.828139543533325], 'accuracy': [0.29461756348609924]}
EVALUATE: {'loss': [2.485405921936035], 'accuracy': [0.40860214829444885]}
FIT: {'loss': [2.686138391494751], 'accuracy': [0.30878186225891113]}
EVALUATE: {'loss': [2.5146944522857666], 'accuracy': [0.46236559748649597]}
FIT: {'loss': [2.428633451461792], 'accuracy': [0.41926345229148865]}
EVALUATE: {'loss': [2.277223825454712], 'accuracy': [0.44086021184921265]}
FIT: {'loss': [2.379098415374756], 'accuracy': [0.4022662937641144]}
EVALUATE: {'loss': [2.167026996612549], 'accuracy': [0.5161290168762207]}
FIT: {'loss': [2.1426684856414795], 'accuracy': [0.4390934705734253]}
EVALUATE: {'loss': [1.8963271379470825], 'accuracy': [0.4838709533214569]}
