FIT: {'loss': [0.9653820395469666], 'accuracy': [0.7271004915237427]}
EVALUATE: {'loss': [0.1634768843650818], 'accuracy': [0.9632746577262878]}
FIT: {'loss': [0.16493794322013855], 'accuracy': [0.9493551254272461]}
EVALUATE: {'loss': [0.04434775561094284], 'accuracy': [0.989883542060852]}
FIT: {'loss': [0.118634894490242], 'accuracy': [0.9641478061676025]}
EVALUATE: {'loss': [0.033348746597766876], 'accuracy': [0.9903085827827454]}
FIT: {'loss': [0.10208680480718613], 'accuracy': [0.969831645488739]}
EVALUATE: {'loss': [0.03689362481236458], 'accuracy': [0.9920088648796082]}
FIT: {'loss': [0.1286073923110962], 'accuracy': [0.9612693786621094]}
EVALUATE: {'loss': [0.025848573073744774], 'accuracy': [0.993028998374939]}
FIT: {'loss': [0.17811863124370575], 'accuracy': [0.9463673830032349]}
EVALUATE: {'loss': [0.05469990521669388], 'accuracy': [0.9858879446983337]}
