FIT: {'loss': [0.9790209531784058], 'accuracy': [0.7258981466293335]}
EVALUATE: {'loss': [0.1433047652244568], 'accuracy': [0.9614894390106201]}
FIT: {'loss': [0.31167173385620117], 'accuracy': [0.9074181914329529]}
EVALUATE: {'loss': [0.07401469349861145], 'accuracy': [0.9810422658920288]}
FIT: {'loss': [0.2060297280550003], 'accuracy': [0.937440812587738]}
EVALUATE: {'loss': [0.04443785920739174], 'accuracy': [0.9880132675170898]}
FIT: {'loss': [0.19637657701969147], 'accuracy': [0.9414122104644775]}
EVALUATE: {'loss': [0.04382257163524628], 'accuracy': [0.9876732230186462]}
FIT: {'loss': [0.15221527218818665], 'accuracy': [0.9536908864974976]}
EVALUATE: {'loss': [0.034022506326436996], 'accuracy': [0.9937940835952759]}
