FIT: {'loss': [0.9718601107597351], 'accuracy': [0.7231290340423584]}
EVALUATE: {'loss': [0.1576831042766571], 'accuracy': [0.9585139751434326]}
FIT: {'loss': [0.17388710379600525], 'accuracy': [0.9477883577346802]}
EVALUATE: {'loss': [0.06005975231528282], 'accuracy': [0.9840176701545715]}
FIT: {'loss': [0.16949865221977234], 'accuracy': [0.9507396221160889]}
EVALUATE: {'loss': [0.042423903942108154], 'accuracy': [0.989458441734314]}
FIT: {'loss': [0.11763736605644226], 'accuracy': [0.9642206430435181]}
EVALUATE: {'loss': [0.03173072263598442], 'accuracy': [0.9909036755561829]}
FIT: {'loss': [0.10353214293718338], 'accuracy': [0.9669896960258484]}
EVALUATE: {'loss': [0.023878848180174828], 'accuracy': [0.9938791394233704]}
