FIT: {'loss': [0.9745826721191406], 'accuracy': [0.7236027121543884]}
EVALUATE: {'loss': [0.19126665592193604], 'accuracy': [0.9550284743309021]}
FIT: {'loss': [0.3046656548976898], 'accuracy': [0.9090942144393921]}
EVALUATE: {'loss': [0.060527436435222626], 'accuracy': [0.9837626218795776]}
FIT: {'loss': [0.2136669158935547], 'accuracy': [0.9354004263877869]}
EVALUATE: {'loss': [0.041475582867860794], 'accuracy': [0.990138590335846]}
FIT: {'loss': [0.189400315284729], 'accuracy': [0.9437076449394226]}
EVALUATE: {'loss': [0.03534078970551491], 'accuracy': [0.9897985458374023]}
FIT: {'loss': [0.1550067812204361], 'accuracy': [0.9542009830474854]}
EVALUATE: {'loss': [0.03458109498023987], 'accuracy': [0.9911587238311768]}
FIT: {'loss': [0.17286773025989532], 'accuracy': [0.9485170841217041]}
EVALUATE: {'loss': [0.046393800526857376], 'accuracy': [0.9860579967498779]}
FIT: {'loss': [0.16930414736270905], 'accuracy': [0.949245810508728]}
EVALUATE: {'loss': [0.0315091609954834], 'accuracy': [0.9920938611030579]}
FIT: {'loss': [0.1152881309390068], 'accuracy': [0.9648764729499817]}
EVALUATE: {'loss': [0.027340518310666084], 'accuracy': [0.9928589463233948]}
